Дата турнира: 2026-04-17T04:37:44.038Z
Оружия: 31

Огненный стержень vs Лодка -> boat | HP 0:50 | Пики P:1 Z:1
Огненный стержень vs Без оружия -> blazeRod | HP 100:0 | Пики P:0 Z:0
Огненный стержень vs Удочка -> blazeRod | HP 76:0 | Пики P:1 Z:0
Огненный стержень vs Трезубец Лояльности -> blazeRod | HP 100:0 | Пики P:1 Z:0
Огненный стержень vs Ведро воды -> blazeRod | HP 46:0 | Пики P:0 Z:2
Огненный стержень vs Ведро лавы -> blazeRod | HP 28:0 | Пики P:0 Z:1
Огненный стержень vs Снежки -> blazeRod | HP 43:0 | Пики P:3 Z:2
Огненный стержень vs Огниво -> blazeRod | HP 76:0 | Пики P:0 Z:13
Огненный стержень vs Пузырёк опыта -> blazeRod | HP 19:0 | Пики P:1 Z:0
Огненный стержень vs Тотем -> blazeRod | HP 80:0 | Пики P:0 Z:1
Огненный стержень vs Вагонетка с воронкой -> blazeRod | HP 30:0 | Пики P:0 Z:0
Огненный стержень vs ТНТ -> blazeRod | HP 71:0 | Пики P:0 Z:0
Огненный стержень vs Слизневый поршень -> blazeRod | HP 84:0 | Пики P:0 Z:1
Огненный стержень vs Наблюдатель -> observer | HP 0:18 | Пики P:0 Z:1
Огненный стержень vs Улей -> beehive | HP 0:2 | Пики P:0 Z:9
Огненный стержень vs Нотный блок -> noteBlock | HP 0:85 | Пики P:0 Z:0
Огненный стержень vs Шалкеровый ящик -> blazeRod | HP 100:0 | Пики P:0 Z:0
Огненный стержень vs Якорь возрождения -> blazeRod | HP 2:0 | Пики P:0 Z:16
Огненный стержень vs Жемчуг Края -> blazeRod | HP 59:0 | Пики P:1 Z:1
Огненный стержень vs Плачущий обсидиан -> blazeRod | HP 80:0 | Пики P:3 Z:0
Огненный стержень vs Гнилая плоть -> ничья | HP 0:0 | Пики P:0 Z:0 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Огненный стержень vs Светильник Джека -> blazeRod | HP 49:0 | Пики P:0 Z:0
Огненный стержень vs Костная мука -> blazeRod | HP 100:0 | Пики P:0 Z:0
Огненный стержень vs Книга с пером -> blazeRod | HP 51:0 | Пики P:0 Z:2
Огненный стержень vs Элитры -> blazeRod | HP 58:0 | Пики P:0 Z:0
Огненный стержень vs Золотое яблоко -> blazeRod | HP 36:0 | Пики P:0 Z:0
Огненный стержень vs Невидимость -> blazeRod | HP 66:0 | Пики P:0 Z:0
Огненный стержень vs Зелье гравитации -> blazeRod | HP 100:0 | Пики P:0 Z:1
Огненный стержень vs Черепашье зелье -> turtlePotion | HP 0:97 | Пики P:0 Z:0
Гнилая плоть vs Рельсы -> ничья | HP 0:0 | Пики P:0 Z:0 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Гнилая плоть vs Лодка -> ничья | HP 0:0 | Пики P:0 Z:0 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Гнилая плоть vs Без оружия -> ничья | HP 0:0 | Пики P:0 Z:0 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Гнилая плоть vs Удочка -> ничья | HP 0:0 | Пики P:1 Z:0 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Гнилая плоть vs Трезубец Лояльности -> ничья | HP 0:0 | Пики P:0 Z:0 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Гнилая плоть vs Ведро воды -> ничья | HP 0:0 | Пики P:0 Z:1 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Гнилая плоть vs Ведро лавы -> ничья | HP 0:0 | Пики P:0 Z:1 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Гнилая плоть vs Снежки -> ничья | HP 0:0 | Пики P:0 Z:2 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Гнилая плоть vs Огниво -> ничья | HP 0:0 | Пики P:0 Z:12 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Гнилая плоть vs Пузырёк опыта -> ничья | HP 0:0 | Пики P:0 Z:0 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Гнилая плоть vs Тотем -> ничья | HP 0:0 | Пики P:0 Z:1 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Гнилая плоть vs Вагонетка с воронкой -> ничья | HP 0:0 | Пики P:0 Z:0 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Гнилая плоть vs ТНТ -> ничья | HP 0:0 | Пики P:0 Z:0 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Гнилая плоть vs Слизневый поршень -> ничья | HP 0:0 | Пики P:0 Z:0 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Гнилая плоть vs Наблюдатель -> ничья | HP 0:0 | Пики P:0 Z:0 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Гнилая плоть vs Улей -> ничья | HP 0:0 | Пики P:0 Z:0 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Гнилая плоть vs Нотный блок -> ничья | HP 0:0 | Пики P:0 Z:0 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Гнилая плоть vs Шалкеровый ящик -> ничья | HP 0:0 | Пики P:0 Z:0 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Гнилая плоть vs Якорь возрождения -> ничья | HP 0:0 | Пики P:0 Z:2 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Гнилая плоть vs Жемчуг Края -> ничья | HP 0:0 | Пики P:0 Z:1 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Гнилая плоть vs Плачущий обсидиан -> ничья | HP 0:0 | Пики P:0 Z:0 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Гнилая плоть vs Огненный стержень -> ничья | HP 0:0 | Пики P:0 Z:0 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Гнилая плоть vs Светильник Джека -> ничья | HP 0:0 | Пики P:0 Z:0 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Гнилая плоть vs Костная мука -> ничья | HP 0:0 | Пики P:0 Z:0 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Гнилая плоть vs Книга с пером -> ничья | HP 0:0 | Пики P:0 Z:1 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Гнилая плоть vs Элитры -> ничья | HP 0:0 | Пики P:0 Z:0 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Гнилая плоть vs Золотое яблоко -> ничья | HP 0:0 | Пики P:0 Z:0 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Гнилая плоть vs Невидимость -> ничья | HP 0:0 | Пики P:0 Z:0 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Гнилая плоть vs Зелье гравитации -> ничья | HP 0:0 | Пики P:0 Z:0 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Гнилая плоть vs Черепашье зелье -> ничья | HP 0:0 | Пики P:0 Z:0 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Светильник Джека vs Рельсы -> rail | HP 0:40 | Пики P:0 Z:0
Светильник Джека vs Лодка -> boat | HP 0:78 | Пики P:1 Z:1
Светильник Джека vs Без оружия -> jackOLantern | HP 100:0 | Пики P:0 Z:0
Светильник Джека vs Удочка -> jackOLantern | HP 21:0 | Пики P:1 Z:0
Светильник Джека vs Трезубец Лояльности -> jackOLantern | HP 73:0 | Пики P:1 Z:0
Светильник Джека vs Ведро воды -> waterBucket | HP 0:16 | Пики P:0 Z:2
Светильник Джека vs Ведро лавы -> lavaBucket | HP 0:49 | Пики P:0 Z:1
Светильник Джека vs Снежки -> snowball | HP 0:25 | Пики P:3 Z:2
Светильник Джека vs Огниво -> jackOLantern | HP 3:0 | Пики P:0 Z:13
Светильник Джека vs Пузырёк опыта -> expBottle | HP 0:3 | Пики P:1 Z:0
Светильник Джека vs Тотем -> jackOLantern | HP 23:0 | Пики P:0 Z:1
Светильник Джека vs Вагонетка с воронкой -> hopperMinecart | HP 0:90 | Пики P:0 Z:0
Светильник Джека vs ТНТ -> jackOLantern | HP 13:0 | Пики P:0 Z:0
Светильник Джека vs Слизневый поршень -> slimePiston | HP 0:52 | Пики P:0 Z:1
Светильник Джека vs Наблюдатель -> observer | HP 0:70 | Пики P:0 Z:1
Светильник Джека vs Улей -> beehive | HP 0:55 | Пики P:0 Z:8
Светильник Джека vs Нотный блок -> noteBlock | HP 0:74 | Пики P:0 Z:0
Светильник Джека vs Шалкеровый ящик -> jackOLantern | HP 79:0 | Пики P:0 Z:0
Светильник Джека vs Якорь возрождения -> respawnAnchor | HP 0:74 | Пики P:0 Z:9
Светильник Джека vs Жемчуг Края -> jackOLantern | HP 6:0 | Пики P:1 Z:1
Светильник Джека vs Плачущий обсидиан -> cryingObsidian | HP 0:47 | Пики P:3 Z:0
Светильник Джека vs Огненный стержень -> blazeRod | HP 0:82 | Пики P:0 Z:0
Светильник Джека vs Гнилая плоть -> ничья | HP 0:0 | Пики P:0 Z:0 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Светильник Джека vs Костная мука -> jackOLantern | HP 67:0 | Пики P:0 Z:0
Светильник Джека vs Книга с пером -> bookQuill | HP 0:7 | Пики P:0 Z:2
Светильник Джека vs Элитры -> elytra | HP 0:3 | Пики P:0 Z:0
Светильник Джека vs Золотое яблоко -> goldenApple | HP 0:74 | Пики P:0 Z:0
Светильник Джека vs Невидимость -> jackOLantern | HP 24:0 | Пики P:0 Z:0
Светильник Джека vs Зелье гравитации -> jackOLantern | HP 10:0 | Пики P:0 Z:2
Светильник Джека vs Черепашье зелье -> turtlePotion | HP 0:100 | Пики P:0 Z:0
Костная мука vs Рельсы -> rail | HP 0:100 | Пики P:0 Z:0
Костная мука vs Лодка -> boat | HP 0:100 | Пики P:1 Z:1
Костная мука vs Без оружия -> boneMeal | HP 19:0 | Пики P:0 Z:0
Костная мука vs Удочка -> fishingRod | HP 0:92 | Пики P:1 Z:0
Костная мука vs Трезубец Лояльности -> loyaltyTrident | HP 0:100 | Пики P:1 Z:0
Костная мука vs Ведро воды -> waterBucket | HP 0:100 | Пики P:0 Z:2
Костная мука vs Ведро лавы -> lavaBucket | HP 0:79 | Пики P:0 Z:1
Костная мука vs Снежки -> snowball | HP 0:100 | Пики P:3 Z:2
Костная мука vs Огниво -> flintSteel | HP 0:100 | Пики P:0 Z:13
Костная мука vs Пузырёк опыта -> expBottle | HP 0:100 | Пики P:1 Z:0
Костная мука vs Тотем -> totem | HP 0:28 | Пики P:0 Z:1
Костная мука vs Вагонетка с воронкой -> hopperMinecart | HP 0:100 | Пики P:0 Z:0
Костная мука vs ТНТ -> tnt | HP 0:100 | Пики P:0 Z:0
Костная мука vs Слизневый поршень -> slimePiston | HP 0:84 | Пики P:0 Z:1
Костная мука vs Наблюдатель -> observer | HP 0:100 | Пики P:0 Z:1
Костная мука vs Улей -> beehive | HP 0:97 | Пики P:0 Z:3
Костная мука vs Нотный блок -> noteBlock | HP 0:100 | Пики P:0 Z:0
Костная мука vs Шалкеровый ящик -> shulkerBox | HP 0:28 | Пики P:0 Z:0
Костная мука vs Якорь возрождения -> respawnAnchor | HP 0:100 | Пики P:0 Z:6
Костная мука vs Жемчуг Края -> enderPearl | HP 0:100 | Пики P:1 Z:1
Костная мука vs Плачущий обсидиан -> cryingObsidian | HP 0:79 | Пики P:3 Z:0
Костная мука vs Огненный стержень -> blazeRod | HP 0:100 | Пики P:0 Z:0
Костная мука vs Гнилая плоть -> ничья | HP 0:0 | Пики P:0 Z:0 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Костная мука vs Светильник Джека -> jackOLantern | HP 0:100 | Пики P:0 Z:0
Костная мука vs Книга с пером -> bookQuill | HP 0:84 | Пики P:0 Z:2
Костная мука vs Элитры -> elytra | HP 0:100 | Пики P:0 Z:0
Костная мука vs Золотое яблоко -> goldenApple | HP 0:50 | Пики P:0 Z:0
Костная мука vs Невидимость -> invisPotion | HP 0:92 | Пики P:0 Z:0
Костная мука vs Зелье гравитации -> gravityPotion | HP 0:100 | Пики P:0 Z:2
Костная мука vs Черепашье зелье -> turtlePotion | HP 0:100 | Пики P:0 Z:0
Книга с пером vs Рельсы -> bookQuill | HP 8:0 | Пики P:0 Z:2
Книга с пером vs Лодка -> boat | HP 0:35 | Пики P:1 Z:4
Книга с пером vs Без оружия -> bookQuill | HP 96:0 | Пики P:0 Z:2
Книга с пером vs Удочка -> fishingRod | HP 0:20 | Пики P:1 Z:2
Книга с пером vs Трезубец Лояльности -> bookQuill | HP 10:0 | Пики P:1 Z:2
Книга с пером vs Ведро воды -> waterBucket | HP 0:66 | Пики P:0 Z:4
Книга с пером vs Ведро лавы -> lavaBucket | HP 0:38 | Пики P:0 Z:3
Книга с пером vs Снежки -> bookQuill | HP 14:0 | Пики P:3 Z:4
Книга с пером vs Огниво -> flintSteel | HP 0:1 | Пики P:0 Z:15
Книга с пером vs Пузырёк опыта -> expBottle | HP 0:23 | Пики P:1 Z:2
Книга с пером vs Тотем -> totem | HP 0:25 | Пики P:0 Z:3
Книга с пером vs Вагонетка с воронкой -> hopperMinecart | HP 0:78 | Пики P:0 Z:2
Книга с пером vs ТНТ -> tnt | HP 0:18 | Пики P:0 Z:2
Книга с пером vs Слизневый поршень -> bookQuill | HP 20:0 | Пики P:0 Z:3
Книга с пером vs Наблюдатель -> observer | HP 0:64 | Пики P:0 Z:2
Книга с пером vs Улей -> beehive | HP 0:64 | Пики P:0 Z:7
Книга с пером vs Нотный блок -> noteBlock | HP 0:88 | Пики P:0 Z:1
Книга с пером vs Шалкеровый ящик -> shulkerBox | HP 0:11 | Пики P:1 Z:2
Книга с пером vs Якорь возрождения -> respawnAnchor | HP 0:61 | Пики P:0 Z:7
Книга с пером vs Жемчуг Края -> bookQuill | HP 14:0 | Пики P:1 Z:3
Книга с пером vs Плачущий обсидиан -> cryingObsidian | HP 0:15 | Пики P:3 Z:2
Книга с пером vs Огненный стержень -> blazeRod | HP 0:64 | Пики P:0 Z:2
Книга с пером vs Гнилая плоть -> ничья | HP 0:0 | Пики P:0 Z:1 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Книга с пером vs Светильник Джека -> bookQuill | HP 26:0 | Пики P:0 Z:2
Книга с пером vs Костная мука -> bookQuill | HP 100:0 | Пики P:0 Z:2
Книга с пером vs Элитры -> bookQuill | HP 34:0 | Пики P:0 Z:2
Книга с пером vs Золотое яблоко -> goldenApple | HP 0:79 | Пики P:0 Z:2
Книга с пером vs Невидимость -> bookQuill | HP 21:0 | Пики P:0 Z:2
Книга с пером vs Зелье гравитации -> gravityPotion | HP 0:21 | Пики P:0 Z:3
Книга с пером vs Черепашье зелье -> turtlePotion | HP 0:88 | Пики P:0 Z:2
Элитры vs Рельсы -> elytra | HP 100:0 | Пики P:0 Z:0
Элитры vs Лодка -> ничья | HP 0:0 | Пики P:1 Z:2
Элитры vs Без оружия -> elytra | HP 100:0 | Пики P:0 Z:0
Элитры vs Удочка -> fishingRod | HP 0:79 | Пики P:1 Z:0
Элитры vs Трезубец Лояльности -> loyaltyTrident | HP 0:16 | Пики P:1 Z:0
Элитры vs Ведро воды -> waterBucket | HP 0:84 | Пики P:0 Z:2
Элитры vs Ведро лавы -> lavaBucket | HP 0:20 | Пики P:0 Z:1
Элитры vs Снежки -> snowball | HP 0:28 | Пики P:3 Z:3
Элитры vs Огниво -> elytra | HP 80:0 | Пики P:0 Z:13
Элитры vs Пузырёк опыта -> expBottle | HP 0:49 | Пики P:1 Z:0
Элитры vs Тотем -> elytra | HP 12:0 | Пики P:0 Z:1
Элитры vs Вагонетка с воронкой -> hopperMinecart | HP 0:81 | Пики P:0 Z:0
Элитры vs ТНТ -> elytra | HP 76:0 | Пики P:0 Z:0
Элитры vs Слизневый поршень -> slimePiston | HP 0:100 | Пики P:0 Z:1
Элитры vs Наблюдатель -> observer | HP 0:37 | Пики P:0 Z:1
Элитры vs Улей -> beehive | HP 0:49 | Пики P:0 Z:3
Элитры vs Нотный блок -> noteBlock | HP 0:100 | Пики P:0 Z:0
Элитры vs Шалкеровый ящик -> elytra | HP 62:0 | Пики P:0 Z:0
Элитры vs Якорь возрождения -> respawnAnchor | HP 0:37 | Пики P:0 Z:8
Элитры vs Жемчуг Края -> elytra | HP 14:0 | Пики P:1 Z:1
Элитры vs Плачущий обсидиан -> elytra | HP 40:0 | Пики P:3 Z:0
Элитры vs Огненный стержень -> blazeRod | HP 0:58 | Пики P:0 Z:0
Элитры vs Гнилая плоть -> ничья | HP 0:0 | Пики P:0 Z:0 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Элитры vs Светильник Джека -> elytra | HP 56:0 | Пики P:0 Z:0
Элитры vs Костная мука -> elytra | HP 100:0 | Пики P:0 Z:0
Элитры vs Книга с пером -> elytra | HP 29:0 | Пики P:0 Z:2
Элитры vs Золотое яблоко -> goldenApple | HP 0:85 | Пики P:0 Z:0
Элитры vs Невидимость -> invisPotion | HP 0:45 | Пики P:0 Z:0
Элитры vs Зелье гравитации -> elytra | HP 46:0 | Пики P:0 Z:2
Элитры vs Черепашье зелье -> turtlePotion | HP 0:100 | Пики P:0 Z:0
Золотое яблоко vs Рельсы -> goldenApple | HP 86:0 | Пики P:0 Z:0
Золотое яблоко vs Лодка -> boat | HP 0:12 | Пики P:1 Z:2
Золотое яблоко vs Без оружия -> goldenApple | HP 44:0 | Пики P:0 Z:0
Золотое яблоко vs Удочка -> goldenApple | HP 78:0 | Пики P:1 Z:0
Золотое яблоко vs Трезубец Лояльности -> goldenApple | HP 73:0 | Пики P:1 Z:0
Золотое яблоко vs Ведро воды -> goldenApple | HP 62:0 | Пики P:0 Z:2
Золотое яблоко vs Ведро лавы -> goldenApple | HP 70:0 | Пики P:0 Z:1
Золотое яблоко vs Снежки -> goldenApple | HP 83:0 | Пики P:3 Z:3
Золотое яблоко vs Огниво -> goldenApple | HP 76:0 | Пики P:0 Z:13
Золотое яблоко vs Пузырёк опыта -> goldenApple | HP 84:0 | Пики P:1 Z:0
Золотое яблоко vs Тотем -> goldenApple | HP 48:0 | Пики P:0 Z:1
Золотое яблоко vs Вагонетка с воронкой -> hopperMinecart | HP 0:27 | Пики P:0 Z:0
Золотое яблоко vs ТНТ -> goldenApple | HP 66:0 | Пики P:0 Z:0
Золотое яблоко vs Слизневый поршень -> goldenApple | HP 79:0 | Пики P:0 Z:1
Золотое яблоко vs Наблюдатель -> observer | HP 0:12 | Пики P:0 Z:1
Золотое яблоко vs Улей -> goldenApple | HP 13:0 | Пики P:0 Z:7
Золотое яблоко vs Нотный блок -> noteBlock | HP 0:92 | Пики P:0 Z:0
Золотое яблоко vs Шалкеровый ящик -> goldenApple | HP 47:0 | Пики P:0 Z:0
Золотое яблоко vs Якорь возрождения -> goldenApple | HP 47:0 | Пики P:0 Z:8
Золотое яблоко vs Жемчуг Края -> goldenApple | HP 79:0 | Пики P:1 Z:1
Золотое яблоко vs Плачущий обсидиан -> goldenApple | HP 63:0 | Пики P:3 Z:0
Золотое яблоко vs Огненный стержень -> blazeRod | HP 0:20 | Пики P:0 Z:0
Золотое яблоко vs Гнилая плоть -> ничья | HP 0:0 | Пики P:0 Z:0 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Золотое яблоко vs Светильник Джека -> goldenApple | HP 54:0 | Пики P:0 Z:0
Золотое яблоко vs Костная мука -> goldenApple | HP 58:0 | Пики P:0 Z:0
Золотое яблоко vs Книга с пером -> goldenApple | HP 81:0 | Пики P:0 Z:2
Золотое яблоко vs Элитры -> goldenApple | HP 85:0 | Пики P:0 Z:0
Золотое яблоко vs Невидимость -> goldenApple | HP 81:0 | Пики P:0 Z:0
Золотое яблоко vs Зелье гравитации -> goldenApple | HP 86:0 | Пики P:0 Z:2
Золотое яблоко vs Черепашье зелье -> turtlePotion | HP 0:100 | Пики P:0 Z:0
Невидимость vs Рельсы -> rail | HP 0:83 | Пики P:0 Z:0
Невидимость vs Лодка -> boat | HP 0:45 | Пики P:1 Z:2
Невидимость vs Без оружия -> invisPotion | HP 100:0 | Пики P:0 Z:0
Невидимость vs Удочка -> fishingRod | HP 0:20 | Пики P:1 Z:0
Невидимость vs Трезубец Лояльности -> loyaltyTrident | HP 0:23 | Пики P:1 Z:0
Невидимость vs Ведро воды -> waterBucket | HP 0:57 | Пики P:0 Z:2
Невидимость vs Ведро лавы -> lavaBucket | HP 0:49 | Пики P:0 Z:1
Невидимость vs Снежки -> ничья | HP 0:0 | Пики P:3 Z:2
Невидимость vs Огниво -> flintSteel | HP 0:49 | Пики P:0 Z:13
Невидимость vs Пузырёк опыта -> expBottle | HP 0:66 | Пики P:1 Z:0
Невидимость vs Тотем -> totem | HP 0:50 | Пики P:0 Z:1
Невидимость vs Вагонетка с воронкой -> hopperMinecart | HP 0:68 | Пики P:0 Z:0
Невидимость vs ТНТ -> invisPotion | HP 2:0 | Пики P:0 Z:0
Невидимость vs Слизневый поршень -> slimePiston | HP 0:60 | Пики P:0 Z:1
Невидимость vs Наблюдатель -> observer | HP 0:49 | Пики P:0 Z:1
Невидимость vs Улей -> beehive | HP 0:58 | Пики P:0 Z:5
Невидимость vs Нотный блок -> noteBlock | HP 0:83 | Пики P:0 Z:0
Невидимость vs Шалкеровый ящик -> invisPotion | HP 45:0 | Пики P:0 Z:0
Невидимость vs Якорь возрождения -> respawnAnchor | HP 0:77 | Пики P:0 Z:5
Невидимость vs Жемчуг Края -> enderPearl | HP 0:58 | Пики P:1 Z:1
Невидимость vs Плачущий обсидиан -> cryingObsidian | HP 0:66 | Пики P:3 Z:0
Невидимость vs Огненный стержень -> blazeRod | HP 0:66 | Пики P:0 Z:0
Невидимость vs Гнилая плоть -> ничья | HP 0:0 | Пики P:0 Z:0 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Невидимость vs Светильник Джека -> jackOLantern | HP 0:16 | Пики P:0 Z:0
Невидимость vs Костная мука -> invisPotion | HP 91:0 | Пики P:0 Z:0
Невидимость vs Книга с пером -> bookQuill | HP 0:46 | Пики P:0 Z:2
Невидимость vs Элитры -> elytra | HP 0:66 | Пики P:0 Z:0
Невидимость vs Золотое яблоко -> goldenApple | HP 0:79 | Пики P:0 Z:0
Невидимость vs Зелье гравитации -> gravityPotion | HP 0:66 | Пики P:0 Z:2
Невидимость vs Черепашье зелье -> turtlePotion | HP 0:100 | Пики P:0 Z:0
Зелье гравитации vs Рельсы -> gravityPotion | HP 53:0 | Пики P:0 Z:2
Зелье гравитации vs Лодка -> boat | HP 0:91 | Пики P:1 Z:3
Зелье гравитации vs Без оружия -> gravityPotion | HP 100:0 | Пики P:0 Z:2
Зелье гравитации vs Удочка -> fishingRod | HP 0:11 | Пики P:1 Z:2
Зелье гравитации vs Трезубец Лояльности -> loyaltyTrident | HP 0:1 | Пики P:1 Z:2
Зелье гравитации vs Ведро воды -> waterBucket | HP 0:36 | Пики P:0 Z:4
Зелье гравитации vs Ведро лавы -> lavaBucket | HP 0:33 | Пики P:0 Z:3
Зелье гравитации vs Снежки -> snowball | HP 0:69 | Пики P:3 Z:2
Зелье гравитации vs Огниво -> gravityPotion | HP 28:0 | Пики P:0 Z:15
Зелье гравитации vs Пузырёк опыта -> gravityPotion | HP 67:0 | Пики P:1 Z:2
Зелье гравитации vs Тотем -> gravityPotion | HP 29:0 | Пики P:0 Z:3
Зелье гравитации vs Вагонетка с воронкой -> hopperMinecart | HP 0:46 | Пики P:0 Z:2
Зелье гравитации vs ТНТ -> tnt | HP 0:51 | Пики P:0 Z:2
Зелье гравитации vs Слизневый поршень -> gravityPotion | HP 4:0 | Пики P:0 Z:3
Зелье гравитации vs Наблюдатель -> observer | HP 0:6 | Пики P:0 Z:3
Зелье гравитации vs Улей -> beehive | HP 0:51 | Пики P:0 Z:7
Зелье гравитации vs Нотный блок -> noteBlock | HP 0:100 | Пики P:0 Z:1
Зелье гравитации vs Шалкеровый ящик -> gravityPotion | HP 89:0 | Пики P:0 Z:2
Зелье гравитации vs Якорь возрождения -> respawnAnchor | HP 0:82 | Пики P:0 Z:6
Зелье гравитации vs Жемчуг Края -> gravityPotion | HP 37:0 | Пики P:1 Z:3
Зелье гравитации vs Плачущий обсидиан -> gravityPotion | HP 52:0 | Пики P:3 Z:2
Зелье гравитации vs Огненный стержень -> blazeRod | HP 0:73 | Пики P:0 Z:2
Зелье гравитации vs Гнилая плоть -> ничья | HP 0:0 | Пики P:0 Z:0 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
Зелье гравитации vs Светильник Джека -> gravityPotion | HP 77:0 | Пики P:0 Z:2
Зелье гравитации vs Костная мука -> gravityPotion | HP 100:0 | Пики P:0 Z:2
Зелье гравитации vs Книга с пером -> gravityPotion | HP 34:0 | Пики P:0 Z:4
Зелье гравитации vs Элитры -> gravityPotion | HP 49:0 | Пики P:0 Z:2
Зелье гравитации vs Золотое яблоко -> goldenApple | HP 0:86 | Пики P:0 Z:2
Зелье гравитации vs Невидимость -> gravityPotion | HP 41:0 | Пики P:0 Z:2
Зелье гравитации vs Черепашье зелье -> turtlePotion | HP 0:100 | Пики P:0 Z:2
Черепашье зелье vs Рельсы -> turtlePotion | HP 100:0 | Пики P:0 Z:0
Черепашье зелье vs Лодка -> turtlePotion | HP 100:0 | Пики P:1 Z:2
Черепашье зелье vs Без оружия -> turtlePotion | HP 100:0 | Пики P:0 Z:0
Черепашье зелье vs Удочка -> turtlePotion | HP 100:0 | Пики P:1 Z:0
Черепашье зелье vs Трезубец Лояльности -> turtlePotion | HP 100:0 | Пики P:1 Z:0
Черепашье зелье vs Ведро воды -> turtlePotion | HP 100:0 | Пики P:0 Z:2
Черепашье зелье vs Ведро лавы -> turtlePotion | HP 100:0 | Пики P:0 Z:1
Черепашье зелье vs Снежки -> turtlePotion | HP 100:0 | Пики P:3 Z:2
Черепашье зелье vs Огниво -> turtlePotion | HP 100:0 | Пики P:0 Z:13
Черепашье зелье vs Пузырёк опыта -> turtlePotion | HP 100:0 | Пики P:1 Z:0
Черепашье зелье vs Тотем -> turtlePotion | HP 100:0 | Пики P:0 Z:1
Черепашье зелье vs Вагонетка с воронкой -> turtlePotion | HP 100:0 | Пики P:0 Z:0
Черепашье зелье vs ТНТ -> turtlePotion | HP 100:0 | Пики P:0 Z:0
Черепашье зелье vs Слизневый поршень -> turtlePotion | HP 100:0 | Пики P:0 Z:1
Черепашье зелье vs Наблюдатель -> turtlePotion | HP 100:0 | Пики P:0 Z:1
Черепашье зелье vs Улей -> turtlePotion | HP 100:0 | Пики P:0 Z:8
Черепашье зелье vs Нотный блок -> noteBlock | HP 0:51 | Пики P:0 Z:0
Черепашье зелье vs Шалкеровый ящик -> turtlePotion | HP 100:0 | Пики P:0 Z:0
Черепашье зелье vs Якорь возрождения -> turtlePotion | HP 100:0 | Пики P:0 Z:9
Черепашье зелье vs Жемчуг Края -> turtlePotion | HP 100:0 | Пики P:1 Z:1
Черепашье зелье vs Плачущий обсидиан -> turtlePotion | HP 100:0 | Пики P:3 Z:0
Черепашье зелье vs Огненный стержень -> turtlePotion | HP 90:0 | Пики P:0 Z:0
Черепашье зелье vs Гнилая плоть -> ничья | HP 0:0 | Пики P:0 Z:0 | Ошибки:1
  БАГ: АВАРИЯ: game.spawnMinion is not a function
